AuthorId,audio_arousal_bin_0,audio_arousal_bin_1,audio_arousal_bin_2,audio_arousal_bin_3,audio_arousal_bin_4,audio_arousal_bin_5,audio_arousal_bin_6,audio_arousal_bin_7,audio_arousal_bin_8,audio_arousal_bin_9,audio_arousal_bin_10,audio_arousal_bin_11,audio_dominance_bin_0,audio_dominance_bin_1,audio_dominance_bin_2,audio_dominance_bin_3,audio_dominance_bin_4,audio_dominance_bin_5,audio_dominance_bin_6,audio_dominance_bin_7,audio_dominance_bin_8,audio_dominance_bin_9,audio_dominance_bin_10,audio_dominance_bin_11,audio_valence_bin_0,audio_valence_bin_1,audio_valence_bin_2,audio_valence_bin_3,audio_valence_bin_4,audio_valence_bin_5,audio_valence_bin_6,audio_valence_bin_7,audio_valence_bin_8,audio_valence_bin_9,audio_valence_bin_10,audio_valence_bin_11,audio_arousal_min,audio_dominance_min,audio_valence_min,audio_arousal_max,audio_dominance_max,audio_valence_max,audio_arousal_mean,audio_dominance_mean,audio_valence_mean,audio_arousal_std,audio_dominance_std,audio_valence_std
@MisterPheak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.71,0.14,0.97,0.88,0.42,0.88,0.7949999999999999,0.28,0.1272792206135785,0.120208152801713,0.1979898987322332
@Misumeh,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.4,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.05,0.4,0.25,0.1,0.0,0.0,0.0,0.49,0.51,0.23,0.85,0.81,0.75,0.665,0.6535,0.5385,0.1017995967317004,0.0886314070507146,0.1498516810576026
@Mitjader12teGTALevelAsians,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.29,0.3,0.28,0.95,0.81,0.76,0.6346153846153846,0.5869230769230769,0.5,0.1954744392759738,0.1573946534132494,0.15
@MixedUpEverything,0.0,0.0,0.0,0.2727272727272727,0.0,0.0909090909090909,0.2727272727272727,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.26,0.3,0.34,0.79,0.75,0.59,0.5554545454545455,0.5345454545454545,0.47,0.2062214167521713,0.1654305676931344,0.0812403840463596
@MiyagiStelaMonica,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.41,0.47,0.22,0.83,0.79,0.84,0.62,0.63,0.53,0.2969848480983499,0.2262741699796952,0.4384062043356594
@Mizko,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.3,0.0,0.0,0.0,0.24,0.27,0.35,0.77,0.75,0.78,0.5589999999999999,0.58,0.601,0.1964942747257538,0.1852925614624972,0.1472299788313055
@MkLaCiencia351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.64,0.33,0.75,0.7,0.38,0.7333333333333334,0.68,0.3466666666666667,0.0288675134594813,0.0346410161513775,0.0288675134594812
@MoJoFPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.71,0.67,0.59,0.95,0.9,0.65,0.808,0.768,0.628,0.0917605579756357,0.0855569985448297,0.0268328157299975
@MobileGamesDaily9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.3,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.35,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.15,0.05,0.15,0.0,0.0,0.52,0.43,0.42,0.9,0.86,0.88,0.771,0.7144999999999999,0.587,0.0899649054383225,0.105155273662082,0.1414994885614711
@ModestPelican,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.4375,0.375,0.0625,0.0,0.0,0.0,0.0,0.55,0.63,0.28,0.66,0.7,0.64,0.624375,0.663125,0.47625,0.0278013788626871,0.0188745860881768,0.0901017942847607
@MoeyHamed,0.0,0.0,0.05,0.0,0.15,0.3,0.15,0.1,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.3,0.05,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.35,0.05,0.0,0.0,0.0,0.0,0.17,0.2,0.32,0.83,0.75,0.64,0.53,0.4755,0.466,0.171985311490316,0.1635615126521292,0.0950567697414771
@MoisDkid,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.46,0.43,0.55,0.86,0.8,0.74,0.6933333333333334,0.655,0.65,0.143341085061704,0.1272399308393398,0.0635609943282828
@MokSaib,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.36,0.55,0.44,0.4,0.57,0.385,0.38,0.56,0.0777817459305202,0.0282842712474619,0.0141421356237309
@MomentosDIYvertiDOLLS,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.25,0.35,0.25,0.0,0.0,0.0,0.0,0.56,0.52,0.3,0.79,0.73,0.7,0.6675,0.6064999999999999,0.532,0.0666392487478979,0.0614110396384369,0.1110997655026185
@Monlaferte,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.3846153846153846,0.3846153846153846,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.2307692307692307,0.4615384615384615,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.54,0.47,0.22,0.84,0.79,0.81,0.6799999999999999,0.6276923076923077,0.5415384615384615,0.0928260021042954,0.0899216182900276,0.154480104104388
@MonsterHighenCastellano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.3,0.3,0.15,0.0,0.0,0.67,0.62,0.46,0.96,0.87,0.87,0.8535,0.7805,0.673,0.0825434494834785,0.0777631356309523,0.1111708026795752
@MontevideoPortalVideos,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.32,0.25,0.31,1.04,0.94,0.81,0.595,0.5225,0.5549999999999999,0.3204684071792413,0.32159757461772,0.21439838307848
@MoreJStu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.8,0.61,0.88,0.8,0.61,0.88,0.8,0.61,,,
@MorissetteMusic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.79,0.63,0.86,0.79,0.63,0.86,0.79,0.63,,,
@MortarandPastry,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.1,0.35,0.2,0.05,0.05,0.0,0.48,0.51,0.37,0.74,0.72,0.94,0.6345,0.6214999999999999,0.629,0.080228292686361,0.0599363697687191,0.1404466559156704
@MortisMedia,0.0,0.0,0.0,0.1052631578947368,0.4736842105263157,0.2631578947368421,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.4210526315789473,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.3684210526315789,0.2105263157894736,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.28,0.41,0.23,0.57,0.62,0.6,0.3978947368421053,0.4957894736842105,0.3752631578947368,0.0841677522945444,0.0645768955478388,0.0927582533646007
@MostAmazingTop10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.25,0.3,0.05,0.0,0.0,0.0,0.0,0.58,0.63,0.28,0.86,0.85,0.61,0.752,0.7655000000000001,0.436,0.0731688746020213,0.0561459564087444,0.1017427095538959
@MotherGames,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.93,0.8,0.59,0.93,0.8,0.59,0.93,0.8,0.59,,,
@MotivationalStories2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.66,0.73,0.55,0.66,0.73,0.55,0.66,0.73,0.55,,,
@MotologyFilms,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.55,0.56,0.41,0.87,0.79,0.77,0.7044444444444444,0.6844444444444444,0.6077777777777778,0.1005125752220973,0.0785988408170106,0.1120019841094096
@MotorScotti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.62,0.54,0.52,0.78,0.73,0.61,0.7,0.635,0.565,0.1131370849898475,0.134350288425444,0.0636396103067892
@Mounaim,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.4,0.35,0.0,0.0,0.0,0.57,0.56,0.48,0.78,0.73,0.74,0.678,0.6575,0.6519999999999999,0.0552125081175595,0.0454075115510986,0.0802364925507222
@Mr3acon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.2,0.2,0.15,0.3,0.0,0.0,0.63,0.57,0.32,0.92,0.85,0.88,0.775,0.7275,0.663,0.0914503028684806,0.0829632131540365,0.1581837705428654
@MrBullet,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.45,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.3,0.05,0.0,0.0,0.05,0.0,0.05,0.1,0.1,0.25,0.3,0.05,0.1,0.0,0.0,0.6,0.61,0.06,1.0,0.95,0.87,0.791,0.759,0.55,0.1030022994122486,0.0803217215164641,0.1940157345762397
@MrEngineer1,0.0,0.0,0.0,0.05,0.0,0.05,0.15,0.4,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.35,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.25,0.45,0.15,0.0,0.0,0.0,0.28,0.31,0.39,0.83,0.78,0.76,0.6435,0.607,0.6134999999999999,0.1215805992141145,0.1095973491803904,0.0944387855201787
@MrMrMANGOHEAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.56,0.41,0.51,0.56,0.41,0.51,0.56,0.41,,,
@MrMuselk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.4,0.1,0.05,0.0,0.74,0.73,0.53,0.97,0.92,0.95,0.881,0.8375,0.7065,0.0655262101034869,0.0532002176489414,0.1027144739454704
@MrRoflWaffles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.55,0.05,0.0,0.0,0.05,0.0,0.05,0.1,0.1,0.3,0.1,0.2,0.1,0.0,0.0,0.72,0.75,0.09,1.0,0.96,0.82,0.8300000000000001,0.8160000000000001,0.561,0.0701877182238722,0.0503043369481148,0.1972948634858362
@MrsOGramsMaths,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.52,0.44,0.57,0.52,0.44,0.57,0.52,0.44,,,
@MudassirTricks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.64,0.65,0.56,0.67,0.67,0.63,0.66,0.664,0.5915,0.0072547625011001,0.0059824304161611,0.0225423577900991
@MujeryDeportesTv,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.5263157894736842,0.1052631578947368,0.0,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.58,0.49,0.2,0.99,0.93,0.92,0.8505263157894737,0.7894736842105263,0.5773684210526316,0.1135524198191462,0.1120254774698112,0.2190342972956812
@Mullyy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.62,0.66,0.68,0.99,0.91,0.77,0.79,0.78,0.71,0.1786990020490694,0.1235583532856709,0.0408248290463863
@MultimediosCostaRica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.67,0.65,0.58,0.85,0.84,0.82,0.7533333333333334,0.7288888888888889,0.6622222222222223,0.0531507290636732,0.057106138996706,0.0804328567467576
@MundoMisteriosoOficial,0.0,0.0,0.0,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.37,0.42,0.47,0.53,0.49,0.4316666666666666,0.4916666666666667,0.4483333333333333,0.0515428624221304,0.0608002192978501,0.0292688685580202
@Museitos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.91,0.87,0.81,0.91,0.87,0.81,0.91,0.87,0.81,,,
@MuselkGames,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.79,0.74,0.37,0.96,0.91,0.84,0.8788888888888889,0.8433333333333333,0.6633333333333333,0.0613278983099136,0.0570087712549569,0.1515750639122411
@MuslimProdOfficial,0.0,0.0,0.0,0.0,0.05,0.05,0.15,0.25,0.1,0.15,0.2,0.05,0.0,0.0,0.0,0.0,0.05,0.15,0.15,0.15,0.35,0.1,0.05,0.0,0.0,0.0,0.0,0.15,0.1,0.3,0.3,0.05,0.05,0.05,0.0,0.0,0.38,0.35,0.28,1.01,0.91,0.88,0.7355,0.6635,0.489,0.1782510057548949,0.165665325279613,0.1567398112192707
@MuslimsPlatformOfficial,0.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.36,0.3,0.26,0.69,0.66,0.66,0.5399999999999999,0.4914285714285714,0.4385714285714286,0.1171893055416462,0.1142261749671197,0.1226687370425694
@Mxddsie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,0.76,0.78,0.84,0.76,0.78,0.84,0.76,0.78,,,
@MySPAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.63,0.66,0.5,0.86,0.82,0.76,0.75,0.735,0.65,0.0938083151964685,0.0531977443130815,0.0959166304662543
@MyTechnicalSolutions,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.55,0.53,0.53,0.77,0.71,0.68,0.631,0.596,0.599,0.0678969807870718,0.0548128127762519,0.0570477382938574
@MykeeMaeTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.67,0.67,0.54,0.67,0.69,0.67,0.67,0.6799999999999999,0.605,0.0,0.0141421356237309,0.0919238815542512
@Mziikiapp,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.45,0.72,0.7,0.46,0.56,0.5349999999999999,0.455,0.2262741699796952,0.2333452377915606,0.0070710678118654
@NAKTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.61,0.52,0.7,0.61,0.52,0.7,0.61,0.52,,,
@NBDskatebaording,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.2,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.45,0.15,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.3,0.35,0.0,0.0,0.0,0.0,0.36,0.33,0.35,0.89,0.81,0.66,0.6695,0.612,0.5355000000000001,0.1394528782892554,0.1252198067399882,0.0954476985468729
@NDeUKWUANITVCHANNEL,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.4166666666666667,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.25,0.25,0.0,0.25,0.0,0.0,0.52,0.46,0.21,1.0,0.89,0.89,0.7916666666666666,0.7083333333333334,0.5975,0.158276704386701,0.1382904278113363,0.1950815680217333
@NETOREYNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2631578947368421,0.4736842105263157,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1578947368421052,0.2105263157894736,0.3157894736842105,0.2631578947368421,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.61,0.49,0.19,0.94,0.86,0.75,0.7936842105263158,0.7121052631578947,0.5747368421052631,0.0967936250377741,0.102120786183618,0.1649366350064516
@Nacho,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.15,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.25,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.1,0.35,0.15,0.0,0.0,0.0,0.27,0.28,0.2,0.93,0.84,0.76,0.739,0.675,0.5509999999999999,0.158542705520261,0.130968055566796,0.1620883449818258
@NadaAzhariMusic,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.26,0.25,0.28,0.76,0.68,0.64,0.504,0.458,0.498,0.1472865687472328,0.1183028129655231,0.118490505948789
@NaikiKiBatein,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43,0.49,0.54,0.85,0.81,0.6,0.5625,0.5900000000000001,0.5725,0.1937997248020062,0.1480990659434871,0.0275378527364304
@Nalzar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7,0.2,0.05,0.0,0.0,0.64,0.62,0.57,0.83,0.77,0.83,0.7025,0.6755,0.682,0.0543744328464069,0.0466199640994239,0.0542508792070399
@NanDitoInd,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.25,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.15,0.25,0.15,0.15,0.0,0.0,0.53,0.45,0.38,0.98,0.88,0.89,0.8019999999999999,0.733,0.6235,0.123185781817973,0.1147583272978938,0.1500622677775006
